Id	Entry	Left	Right	LeftStoich	RightStoich	Name
4178207	BIOMASS_Ecoli_TM	4139759 4134545 4138179 4140108 4137590 4137918 4139654 4140171 4136524 4139219 4138453 4137047 4139994 4140164 4139934 4136810 4134977 4138846 4139915 4136379 4138675 4137441 4139141 4138289 4136512 4136585 4139183 4139347 4134609 4136805 4137453 4136911 4139439 4134800 4134846 4137413 4136567 4138672 4140022 4134925 4137566 4137432 4139932 4139702 4134958 4136687 4137787 4138674 4138673	4139255 4139297 4137584 4134734	-3.0E-6 -0.05 -0.428 -0.001398 -45.5608 -0.276 -0.205 -0.402 -0.087 -0.176 -0.146 -1.0E-5 -0.054 -0.136 -0.003495 -0.001398 -45.7318 -0.001398 -0.241 -6.0E-6 -4.0E-4 -0.582 -0.0276 -0.326 -0.126 -0.0254 -0.001398 -0.21 -5.0E-5 -0.001398 -0.154 -0.0247 -0.035 -0.488 -0.001 -0.25 -0.0247 -0.00215 -0.131 -0.281 -0.203 -0.25 -0.003495 -0.007 -0.458 -0.0254 -0.09 -1.3E-4 -5.0E-5	45.5628 0.7302 45.56035 45.5608	Biomass Thermotoga - values taken from iJR904
4178209	GLYCK	4137455 4134977	4134397 4137584 4134734	-1.0 -1.0	1.0 1.0 1.0	Glycerate kinase
4178219	CYSTabc	4136526 4137590 4134977	4139255 4137584 4134734 4136526	-1.0 -1.0 -1.0	1.0 1.0 1.0 1.0	L cystine transport via ABC system
4178221	GLYCL	4139904 4137441 4138672	4138542 4138673 4138706 4136377	-1.0 -1.0 -1.0	1.0 1.0 1.0 1.0	Glycine Cleavage System
4178222	FPGS5m	4134977 4134520 4137432	4134734 4134560 4139255 4137584	-1.0 -1.0 -1.0	1.0 1.0 1.0 1.0	FPGS5m
4178224	LPLIPAL1G140pp	4134007 4137590	4140005 4137584 4137239	-1.0 -1.0	1.0 1.0 1.0	Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C14:0) (periplasm)
4178226	PA141abcpp	4137590 4134977 4138845	4139255 4134734 4138845 4137584	-1.0 -1.0 -1.0	1.0 1.0 1.0 1.0	Phosphatidate transport via ABC system (n-C14:1, periplasm)
4178229	EX_acysbmn_e	4134715		-1.0		EX acysbmn LPAREN e RPAREN 
4178231	C14STR	4137584 4134409 4138675	4134410 4138674	-1.0 -1.0 -1.0	1.0 1.0	C 14 sterol reductase
4178233	PS_HStg	4139384	4139384	-1.0	1.0	PS HStg
4178235	ACMAMUT	4140146 4140056	4140147 4140117 4137584	-1.0 -1.0	1.0 1.0 1.0	UDP-N-acetyl-D-mannosaminuronic acid transferase
4178240	FPGS4m	4136741 4134977 4137432	4137584 4139255 4134734 4134520	-1.0 -4.0 -4.0	4.0 4.0 4.0 1.0	FPGS4m
4178242	MI123456PP	4137590 4138523	4138507 4139255	-1.0 -1.0	1.0 1.0	Inositol-1,2,3,4,5,6-hexaphosphate 2-phosphatase
4178244	FACOAE181	4137590 4138803	4138777 4136379 4137584	-1.0 -1.0	1.0 1.0 1.0	Fatty-acid-CoA thioesterase (octadecenoate)
4178247	FACOAE180	4139738 4137590	4137584 4136379 4138768	-1.0 -1.0	1.0 1.0 1.0	Fatty-acid-CoA thioesterase (octadecanoate)
4178249	FUT11g_cho	4137304 4137356	4137354 4137205 4137584	-1.0 -1.0	1.0 1.0 1.0	Galactoside 2-alpha-L-fucosyltransferase 1
4178250	PGPP160190	4139184 4137590	4139255 4139150	-1.0 -1.0	1.0 1.0	PGPP160190
4178253	TAGAH18111Z1819Z160	4139809 4137590	4133945 4137745 4137584	-1.0 -1.0	1.0 1.0 1.0	Triacylglycerol acylhydrolase (18:1(11Z)/18:1(9Z)/16:0)
4178256	FACOAE161	4137752 4137590	4136379 4137748 4137584	-1.0 -1.0	1.0 1.0 1.0	Fatty-acid-CoA thioesterase (hexadecenoate)
4178259	FACOAE160	4137590 4139274	4137584 4136379 4137745	-1.0 -1.0	1.0 1.0 1.0	Fatty-acid-CoA thioesterase (hexadecanoate)
4178261	GK_adp	4134734 4137397	4137584 4134846 4137242	-1.0 -1.0	1.0 1.0 1.0	GK  adp 
4178267	GLYCt	4137446	4137446	-1.0	1.0	Glycerol transport via channel
4178269	MGACONm	4136322	4137590 4138448	-1.0	1.0 1.0	MGACONm
4179904	MM8Cg	4137590 4138352	4138392 4138347	-1.0 -1.0	1.0 1.0	MM8Cg
4179907	MI14PP	4137590 4138514	4138520 4139255	-1.0 -1.0	1.0 1.0	MI14PP
4179914	PPRGLh	4139313 4134977 4137441	4137584 4134734 4139255 4137326	-1.0 -1.0 -1.0	1.0 1.0 1.0 1.0	Phosphoribosylamine---glycine ligase, chloroplast
4179916	GLYtm	4137441	4137441	-1.0	1.0	GLYtm
4179918	PCFLOPm_cho	4139032 4137590 4134977	4137584 4139255 4139032 4134734	-1.0 -1.0 -1.0	1.0 1.0 1.0 1.0	Phosphatidylcholine flippase
4179920	GLYth	4137584 4137441	4137584 4137441	-1.0 -1.0	1.0 1.0	Amino acid transporter (gly), chloroplast
4179921	UMPK7n	4140145 4136687	4140117 4136667	-1.0 -1.0	1.0 1.0	UMPK7n
4179923	FUC14GALACGLCGALGLUSIDEte_cho	4137157	4137157	-1.0	1.0	Blood group intracellular transport
4179924	GLCNACPT_L	4140051 4136871	4140145 4138678	-1.0 -0.1	1.0 0.1	GLCNACPT L
4179927	GLCNACPT_U	4136872 4140051	4138679 4140145	-0.1 -1.0	0.1 1.0	GLCNACPT U
4179930	RTOT_2_cho	4139473 4139487	4139546	-1.0 -1.0	2.0	R total flux 2 position
4179931	S6T6g	4139025 4138081	4137584 4139024 4138082	-1.0 -1.0	1.0 1.0 1.0	S6T6g
4179934	FUT99g	4137269 4137356	4137197 4137584 4137354	-1.0 -1.0	1.0 1.0 1.0	FUT99g
4179937	ASCBt4	4138666 4134935	4134935 4138666	-1.0 -1.0	1.0 1.0	ASCBt4
4179940	ASCBt5	4138666 4134935	4138666 4134935	-2.0 -1.0	2.0 1.0	L-ascorbate transport via proton symport (1:2 ascb/na ratio)
4179942	METSOX1abcpp	4137590 4134977 4138462	4139255 4138462 4137584 4134734	-1.0 -1.0 -1.0	1.0 1.0 1.0 1.0	L-methionine S-oxide transport via ABC system (periplasm)
4179944	PYRtex	4139456	4139456	-1.0	1.0	Pyruvate transport via diffusion (extracellular to periplasm)
4179946	R_group_phosphotase_1	4136379 4139544 4134977	4139556 4139297 4134846	-1.0 -1.0 -1.0	1.0 1.0 1.0	R group phosphotase 1
4179948	GLU5SAtmc	4137424	4137424	-1.0	1.0	Glutamate semi-aldehyde transport, mitochondrial
4179950	PI45BP5P_SC	4139425 4137590	4139255 4139431	-0.01 -1.0	1.0 0.01	1 phosphatidylinositol 4 5 bisphosphate 5 phosphatase  yeast specific
4179953	3DPHBH1	4138673 4134258 4138749 4137584	4137590 4134256 4138672	-1.0 -1.0 -1.0 -1.0	1.0 1.0 1.0	3DPHBH1
4179956	3DPHBH2	4134258 4137584 4138675 4138749	4137590 4138674 4134256	-1.0 -1.0 -1.0 -1.0	1.0 1.0 1.0	3DPHBH2
4179959	GLYtx	4137441 4137584	4137584 4137441	-1.0 -1.0	1.0 1.0	Amino acid transporter (gly), glyoxysomal
4179960	GCHOLAt	4137742 4137335	4137335 4137742	-1.0 -1.0	1.0 1.0	GCHOLAt
4179963	3OAS60	4137584 4138372 4135026	4134705 4136377 4134378	-1.0 -1.0 -1.0	1.0 1.0 1.0	3-oxoacyl-[acyl-carrier-protein] synthase (n-C6:0)
4179964	FACOAL40t2pp	4135023 4136379 4137584 4134977	4134846 4137584 4135017 4139297	-1.0 -1.0 -1.0 -1.0	1.0 1.0 1.0 1.0	Fatty-acid--CoA ligase (butanoate transport via vectoral Co-A coupling)
4179967	GLYtp	4137441	4137441	-1.0	1.0	GLYtp
4179969	RE2270C	4137590 4135961	4135967 4138179	-1.0 -1.0	1.0 1.0	RE2270
4179971	ACALD	4134605 4138672 4136379	4138673 4134609 4137584	-1.0 -1.0 -1.0	1.0 1.0 1.0	Acetaldehyde dehydrogenase (acetylating)
4179972	EX_clpnd_e	4136338		-1.0		EX CLPND e
4179974	r2108	4135001 4134791	4135001 4134791	-1.0 -1.0	1.0 1.0	Major Facilitator(MFS) TCDB:2.A.1.13.1
4179976	TYRt4	4138666 4140022	4138666 4140022	-1.0 -1.0	1.0 1.0	TYRt4
4179979	r2107	4134791 4139523	4139523 4134791	-1.0 -1.0	1.0 1.0	Major Facilitator(MFS) TCDB:2.A.1.13.1
4179980	UMPK6n	4136585 4140145	4136578 4140117	-1.0 -1.0	1.0 1.0	UMPK6n
4179982	TYRt6	4140022 4137584	4137584 4140022	-1.0 -1.0	1.0 1.0	L tyrosine transport in via proton antiport  vacuolar 
4179984	r2109	4134133 4134791	4134133 4134791	-1.0 -1.0	1.0 1.0	Major Facilitator(MFS) TCDB:2.A.1.13.1
4179985	r2104	4134602 4134791	4134602 4134791	-1.0 -1.0	1.0 1.0	Major Facilitator(MFS) TCDB:2.A.1.13.1
4179986	S6T5g	4139025 4138113	4138114 4137584 4139024	-1.0 -1.0	1.0 1.0 1.0	S6T5g
4179989	r2103	4139281 4134791	4134791 4139281	-1.0 -1.0	1.0 1.0	Major Facilitator(MFS) TCDB:2.A.1.13.1
4179990	PSSA2_hs_16_0_18_1	4139654 4139108	4137000 4139387	-1.0 -1.0	1.0 1.0	PSSA2 hs 16 0 18 1
4179993	r2106	4134791 4135023	4135023 4134791	-1.0 -1.0	1.0 1.0	Major Facilitator(MFS) TCDB:2.A.1.13.1
4179994	PSSA2_hs_16_0_18_2	4139109 4139654	4137000 4139388	-1.0 -1.0	1.0 1.0	PSSA2 hs 16 0 18 2
4179997	r2105	4134791 4138150	4134791 4138150	-1.0 -1.0	1.0 1.0	Major Facilitator(MFS) TCDB:2.A.1.13.1
4179998	r2100	4135001 4139456	4139456 4135001	-1.0 -1.0	1.0 1.0	Major Facilitator(MFS) TCDB:2.A.1.13.1
4179999	RE2270E	4137590 4135961	4138179 4135967	-1.0 -1.0	1.0 1.0	RE2270
4180000	PSSA2_hs_16_0_18_0	4139654 4139107	4137000 4139386	-1.0 -1.0	1.0 1.0	PSSA2 hs 16 0 18 0
4180003	r2102	4137132 4134791	4134791 4137132	-1.0 -1.0	1.0 1.0	Major Facilitator(MFS) TCDB:2.A.1.13.1
4180004	r2101	4134596 4134791	4134596 4134791	-1.0 -1.0	1.0 1.0	Major Facilitator(MFS) TCDB:2.A.1.13.1
4180005	R_group_phosphotase_3	4139550 4134977 4136379	4139552 4134846 4139297	-1.0 -1.0 -1.0	1.0 1.0 1.0	R group phosphotase 3
4180007	R_group_phosphotase_2	4136379 4134977 4139545	4134846 4139546 4139297	-1.0 -1.0 -1.0	1.0 1.0 1.0	R group phosphotase 2
4180009	THACH	4137590 4137599	4139676	-1.0 -1.0	1.0	THACH
4180011	TYRt7	4140022 4137584	4140022 4137584	-1.0 -1.0	1.0 1.0	L tyrosine transport out via proton symport  vacuolar
4180013	D3AIBTm	4134235 4139456	4134800 4134170	-1.0 -1.0	1.0 1.0	D3AIBTm
4180034	UMPK5n	4140145 4136567	4136538 4140117	-1.0 -1.0	1.0 1.0	UMPK5n
4180036	PTHRpp	4139922 4137590	4139915 4139255	-1.0 -1.0	1.0 1.0	Phospho-L-threonine phosphatase (periplasmic)
4180043	S6T8g	4139025 4138087	4138088 4139024 4137584	-1.0 -1.0	1.0 1.0 1.0	S6T8g
4180046	UAGDP	4134637 4137584 4140164	4140051 4139297	-1.0 -1.0 -1.0	1.0 1.0	UDP-N-acetylglucosamine diphosphorylase
4180072	FUT97g	4137154 4137356	4137584 4137354 4137173	-1.0 -1.0	1.0 1.0 1.0	FUT97g
4180075	S6T9g	4139025 4138090	4139024 4138092 4137584	-1.0 -1.0	1.0 1.0 1.0	S6T9g
4180078	DM_C120mclPHA_c	4135117		-1.0		DM C120mclPHA
4180080	IMACTD	4137921 4137590 4138672	4137920 4137584 4138673	-1.0 -1.0 -1.0	1.0 2.0 1.0	Imidazole acetaldeyde dehydrogenase
4180081	SO3t	4139690 4137584	4137584 4139690	-1.0 -1.0	1.0 1.0	SO3t
4180084	GD1Ctg_cho	4137344	4137344	-1.0	1.0	Gd1c hs intracellular transport
4180086	DASPO1p	4138749 4137590 4134957	4138754 4138706 4137591	-1.0 -1.0 -1.0	1.0 1.0 1.0	DASPO1p
4180089	PI34P5K_16_0_18_0	4138933 4134977	4138915 4134734 4137584	-1.0 -1.0	1.0 1.0 1.0	PI34P5K 16 0 18 0
4180092	PI34P5K_16_0_18_1	4138934 4134977	4138916 4137584 4134734	-1.0 -1.0	1.0 1.0 1.0	PI34P5K 16 0 18 1
4180095	S2FE2SR	4134126 4139771 4134977 4139766 4137590	4134734 4137584 4139770 4139767 4139255	-1.0 -1.0 -1.0 -1.0 -1.0	1.0 5.0 1.0 1.0 1.0	SUF [2Fe-2S] regeneration
4180098	G12MT2_U	4137358 4138323	4138329 4137584 4137354	-1.0 -0.1	0.1 1.0 1.0	G12MT2 U
4180101	UMPK4n	4140145 4137566	4140117 4137354	-1.0 -1.0	1.0 1.0	UMPK4n
4180103	5FTHFtm	4137584 4134527	4134527 4137584	-1.0 -1.0	1.0 1.0	5-Formyltetrahydrofolate uptake carrier, mitochondria
4180104	S2FE2SS	4139766 4139771 4137590 4137065 4134977 4137048	4139255 4139770 4137584 4137047 4139767 4134734	-1.0 -2.0 -1.0 -2.0 -1.0 -1.0	1.0 2.0 7.0 1.0 1.0 1.0	SUF [2Fe-2S] Synthesis
4180107	S2FE2ST	4137584 4139767	4134128 4139766	-4.0 -1.0	1.0 1.0	SUF [2Fe-2S] Transfer
4180110	FAOXC8060m	4136379 4138672 4137047 4137590 4138767	4135194 4137048 4138673 4137584 4134609	-1.0 -1.0 -1.0 -1.0 -1.0	1.0 1.0 1.0 1.0 1.0	Beta oxidation of med/long chain fatty acid
4180111	S6T7g	4139025 4138084	4138085 4137584 4139024	-1.0 -1.0	1.0 1.0 1.0	S6T7g
4180114	FUT98g	4137356 4137271	4137354 4137156 4137584	-1.0 -1.0	1.0 1.0 1.0	FUT98g
4180117	G12MT2_L	4138322 4137358	4138328 4137584 4137354	-0.1 -1.0	0.1 1.0 1.0	G12MT2 L
4180120	GSNKm	4134977 4137536	4134734 4137584 4137503	-1.0 -1.0	1.0 1.0 1.0	GSNKm
4180122	C4STMO1r	4134410 4137584 4138749 4138675	4134481 4138674 4137590	-1.0 -3.0 -3.0 -3.0	1.0 3.0 4.0	C4STMO1r
4180124	TMPPP	4134477 4137584 4134157	4139297 4139909	-1.0 -1.0 -1.0	1.0 1.0	Thiamine-phosphate diphosphorylase
4180132	Kabcpp	4137971 4134977 4137590	4137971 4137584 4134734 4139255	-1.0 -1.0 -1.0	1.0 1.0 1.0 1.0	Potassium ABC transporter (periplasm)
4180133	AHEXASE3	4137590 4136310	4134636	-1.0 -1.0	2.0	Beta-N-acetylhexosaminidase, cytosol
4180140	DADNt2	4136536 4137584	4137584 4136536	-1.0 -1.0	1.0 1.0	Deoxyadenosine transport in via proton symport
4180142	DADNt4	4136536	4136536	-1.0	1.0	DADNt4
4180144	LIPTabc	4134977 4137590 4138218	4139255 4134734 4137584 4138218	-1.0 -1.0 -1.0	1.0 1.0 1.0 1.0	Lipoic acid transport via ABC system
4180146	SO3R	4137584 4138673 4139690	4138672 4137592 4137590	-5.0 -3.0 -1.0	3.0 1.0 3.0	Sulfite reductase 
4180149	PI34P5K_16_0_18_2	4134977 4138935	4138917 4137584 4134734	-1.0 -1.0	1.0 1.0 1.0	PI34P5K 16 0 18 2
4180152	HATSH	4134290 4138675 4137584	4134297 4138674	-1.0 -7.0 -7.0	1.0 7.0	HATSH
4180155	r2019	4134925 4134951	4134951 4134925	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15
4180156	GALSIDEtl	4137317	4137317	-1.0	1.0	GALSIDEtl
4180159	r2016	4136524 4134925	4134925 4136524	-1.0 -1.0	1.0 1.0	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15
4178562	PTRCt2pp	4137584 4139439	4139439 4137584	-1.0 -1.0	1.0 1.0	Putrescine transport in via proton symport
4178563	EX_glyc_e	4137446		-1.0		Glycerol exchange
4178565	EX_his__L_e	4137787		-1.0		L-Histidine exchange
4178567	CDS_18_2_20_4	4137584 4138907 4136512	4139297 4135283	-1.0 -1.0 -1.0	1.0 1.0	CDS 18 2 20 4
4178570	IPMD	4134243 4138672	4138673 4134245 4137584	-1.0 -1.0	1.0 1.0 1.0	3-isopropylmalate dehydrogenase
4178576	M16NTg	4138716 4140051	4138647 4137584 4140117	-1.0 -1.0	1.0 1.0 1.0	M16NTg
4178579	FUT14g_cho	4137260 4137356	4137354 4137584 4137149	-1.0 -1.0	1.0 1.0 1.0	Galactoside 2-alpha-L-fucosyltransferase 1
4178580	RZ5PP2	4134551 4137590	4139493 4139255	-1.0 -1.0	1.0 1.0	RZ5PP2
4178583	EX_10fthf7glu_e	4133922		-1.0		EX 10fthf7glu e
4178585	H4ETer_cho	4138315 4139089	4138301 4136539	-1.0 -1.0	1.0 1.0	H4 phosphoethanolaminyl transferase, endoplasmic reticulum
4178586	IPKK	4138507 4134977 4137584	4138523 4134734	-1.0 -1.0 -1.0	1.0 1.0	Inositol-pentakisphosphate 2-kinase
4178587	TPK1	4139947 4140014	4139867	-1.0 -1.0	2.0	Adenylate kinase
4178589	HACOADr	4138672 4134315	4138547 4138673 4137584	-1.0 -1.0	1.0 1.0 1.0	3 hydroxyacyl CoA dehydrogenase
4178591	ASPCT	4134958 4135233	4137584 4139255 4135227	-1.0 -1.0	1.0 1.0 1.0	Aspartate carbamoyltransferase
4178593	SOAT11r_cho	4136308 4139469	4136379 4140203	-1.0 -1.0	1.0 1.0	Sterol O-acyltransferase (acyl-Coenzyme A: cholesterol acyltransferase) 1
4178594	CLPNH161pp	4136332 4137590	4137584 4139151 4138850	-1.0 -1.0	1.0 1.0 1.0	Cardiolipin hydrolase (periplasm, n-C16:1)
4178597	DKFPR	4138673 4136783 4137584	4138672 4136784	-1.0 -1.0 -1.0	1.0 1.0	DKFPR
4178600	FASC141ACP	4138372 4137584 4138675 4136590	4136377 4139858 4134705 4138674 4137590	-1.0 -2.0 -1.0 -1.0	1.0 1.0 1.0 1.0 1.0	Fatty acid biosynthesis (n-C14:1)
4178602	SO2tex	4139689	4139689	-1.0	1.0	SO2 transport via diffusion (extracellular to periplasm)
4178604	2AGPE120tipp	4134077	4134077	-1.0	1.0	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C12:0) transporter via facilitated diffusion (periplasm)
4178606	DKFPS	4137584 4138673 4136782	4138672 4136783	-1.0 -1.0 -1.0	1.0 1.0	DKFPS
4178609	STCOAtx	4139738	4139738	-1.0	1.0	STCOAtx
4178612	DPCOAKm	4134977 4136879	4136379 4134734 4137584	-1.0 -1.0	1.0 1.0 1.0	Dephospho CoA kinase  mitochondrial
4178621	THMTPt	4138807 4139912	4138807 4139912	-3.0 -1.0	3.0 1.0	THMTPt
4178624	MEPIVESSte_cho	4137590 4138439 4134977	4137584 4134734 4139255 4138439	-1.0 -1.0 -1.0	1.0 1.0 1.0 1.0	Metanephrine secretion via secretory vesicle (ATP driven)
4178626	EX_Rtotal_e	4139544		-1.0		EX Rtotal e
4178628	PYRShi	4136379 4137584 4139456 4137060	4136377 4137062 4134609	-1.0 -3.0 -1.0 -2.0	1.0 2.0 1.0	Pyruvate synthase
4178630	LYXI	4138292	4140230	-1.0	1.0	Lyxose isomerase
4178632	PStv_SC	4139404	4139404	-1.0	1.0	Phosphatidylserine vacuolar transport  yeast specific
4178634	ST3GAL21g_cho	4136351 4137246	4137584 4136349 4137478	-1.0 -1.0	1.0 1.0 1.0	CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase, Golgi apparatus
4178635	S6TASE10ly	4138037 4137590	4137584 4138040 4139691	-1.0 -1.0	1.0 1.0 1.0	S6TASE10ly
4178638	EX_cital_e	4136317		-1.0		Citalopram exchange
4178640	GALMAN600a_e	4137312 4137590	4137310	-1.0 -149.0	150.0	Hydrolysis of galactomannan (extracellular)
4178643	EX_o16a4colipa_e	4138746		-1.0		(O16 antigen)x4 core oligosaccharide lipid A exchange
4178646	FA140ACPtm	4138634	4138634	-1.0	1.0	Fatty acyl ACP mitochondrial transport
4178648	PI45PLCn_cho	4138952 4137590	4136539 4138513 4137584	-1.0 -1.0	1.0 1.0 1.0	Phosphatidylinositol 4,5-bisphosphate phospholipase C, nucleus
4178650	IPPS	4134355 4137590 4134609	4136379 4134244 4137584	-1.0 -1.0 -1.0	1.0 1.0 1.0	2-isopropylmalate synthase
4178651	SK_glyclt_c	4137452		-1.0		Sink glyclt(c)
4178653	ACPT18111Z1819Z	4134843 4133945	4137584 4136678 4134544	-1.0 -1.0	1.0 1.0 1.0	Betaine lipid synthase (3-amino-3-carboxypropyltransferase) (18:1(11Z)/18:1(9Z))
4178656	ACOADAGAT18111Z1819Z1819Z	4138776 4133945	4136379 4139812	-1.0 -1.0	1.0 1.0	Acyl-CoA: diacylglycerol acyltransferase (18:1(9Z))
4178658	FRUpts	4139128 4137144	4137006 4139456	-1.0 -1.0	1.0 1.0	D-fructose transport via PEP:Pyr PTS
4178659	SCP2x_cho	4136752 4136379	4139289 4136580	-1.0 -1.0	1.0 1.0	Peroxisomal thiolase 2
4178661	PDCm	4134092	4139911 4134605	-1.0	1.0 1.0	Pyruvate decarboxylase
4178663	PDCh	4134092	4139911 4134605	-1.0	1.0 1.0	Pyruvate decarboxylase, chloroplast
4178665	GSNt2pp	4137584 4137536	4137584 4137536	-1.0 -1.0	1.0 1.0	Guanosine transport in via proton symport (periplasm)
4178667	PE1801829Z12Zt	4139072 4134977 4137590	4137584 4134734 4139255 4139072	-1.0 -1.0 -1.0	1.0 1.0 1.0 1.0	Aminophospholipid translocase (pe1801829Z12Z), extracellular
4178669	HPA3MO	4134446 4137584 4138749 4138673	4137590 4134220 4138672	-1.0 -1.0 -1.0 -1.0	1.0 1.0 1.0	4 hydroxyphenylacetate 3 monooxygenase nadh
4178677	PPOHtex	4139300	4139300	-1.0	1.0	Propanol transport via diffusion (extracellular to periplasm)
4178680	DVPCHLDR	4137584 4136917 4138675	4139030 4138674	-1.0 -1.0 -1.0	1.0 1.0	Divinylprotochlorophyllide vinyl-reductase
4178683	GLCGSD	4137590 4137453	4137397	-1.0 -1.0	1.0	Glucan 1 4 alpha glucosidase
4178685	DDMCITALOR	4137590 4138749 4136598	4136318 4138706 4137591	-1.0 -1.0 -1.0	1.0 1.0 1.0	Didemethylcitalopram:oxygen oxidoreductase (deaminating)
4178688	PLPSD18111Z1819Z	4139076 4137590	4138859 4137584 4137000	-1.0 -1.0	1.0 1.0 1.0	Phospholipase D (18:1(11Z)/18:1(9Z))
4178691	PYDXO_1	4139449 4138749 4137590	4139450 4138706 4137591	-1.0 -1.0 -1.0	1.0 1.0 1.0	Pyridoxamine:oxygen oxidoreductase (deaminating)
4178693	DAAD	4137590 4137047 4134799	4139456 4137048 4138706	-1.0 -1.0 -1.0	1.0 1.0 1.0	D-Amino acid dehydrogenase
4178695	OAAt	4138754	4138754	-1.0	1.0	Oxaloacetate transport
4178696	RE3370R	4138675 4138749 4136252 4137584	4136254 4137590 4138674	-2.0 -2.0 -1.0 -1.0	1.0 3.0 2.0	RE3370
4178698	ETOHt3	4137004 4137584	4137004 4137584	-1.0 -1.0	1.0 1.0	Ethanol transport out via proton antiport
4178700	FEROXGtpp	4137088	4137088	-1.0	1.0	Ferrioxamine G facilitated transport periplasm 
4178703	SQLter	4139726	4139726	-1.0	1.0	Squalene endoplamic reticular transport
4178706	AG13T1g	4140051 4138057	4140117 4137584 4138058	-1.0 -1.0	1.0 1.0 1.0	AG13T1g
4178709	DUTPDPm	4136915 4137590	4136913 4139297 4137584	-1.0 -1.0	1.0 1.0 1.0	DUTPDPm
4178711	EX_feroxG_e	4137088		-1.0		Ferrioxamine G exchange
4178713	DUTPDPn	4136915 4137590	4136913 4139297 4137584	-1.0 -1.0	1.0 1.0 1.0	DUTPDPn
4178715	EX_leuktrF4_e	4138178		-1.0		EX leuktrF4 e
4178717	RNTR3c	4137104 4136512	4137590 4136585 4137103	-1.0 -1.0	1.0 1.0 1.0	Ribonucleoside-triphosphate reductase (CTP) (flavodoxin)
4178719	SPC_HSt	4139693	4139693	-1.0	1.0	SPC HSt
4178721	DM_hcarn_c	4137740		-1.0		
4178723	MLTG1e	4137590 4138387	4137397 4138381	-1.0 -1.0	1.0 1.0	MLTG1e
4178725	PDE5	4137590 4134225	4137584 4136349	-1.0 -1.0	1.0 1.0	3  5  cyclic nucleotide phosphodiesterase
4178728	RE1941C	4138675 4135359 4138749 4137584	4138674 4137590 4135928	-2.0 -1.0 -2.0 -2.0	2.0 3.0 1.0	RE1941
4178730	RE2040C	4135360	4134548 4135053	-1.0	1.0 1.0	RE2040
4178732	FAS80ACP_L	4138675 4138374 4134603 4137584	4136379 4138765 4136377 4137590 4138674	-6.0 -3.0 -1.0 -9.0	3.0 1.0 3.0 3.0 6.0	Fatty acid biosynthesis (n-C8:0ACP), lumped reaction
4178734	PDE2	4137590 4134226	4136564 4137584	-1.0 -1.0	1.0 1.0	3  5  cyclic nucleotide phosphodiesterase
4178736	DADA	4137590 4137584 4136536	4138706 4136777	-1.0 -1.0 -1.0	1.0 1.0	Deoxyadenosine deaminase
4178737	FE3DHBZR	4137068	4134048 4137066	-1.0	1.0 1.0	Release of Fe(III) from ferric 2,3-dihydroxybenzoylserine
4178740	PDE1	4135218 4137590	4137584 4134846	-1.0 -1.0	1.0 1.0	3',5'-cyclic-nucleotide phosphodiesterase
4178741	PDE4	4137590 4134227	4137503 4137584	-1.0 -1.0	1.0 1.0	3',5'-cyclic-nucleotide phosphodiesterase
4178742	HMNO	4138672 4134308	4138560 4137584 4138673	-1.0 -1.0	1.0 1.0 1.0	3-Hydroxy-2-methylpropanoate:NAD+ oxidoreductase
4178749	PDE3	4134228 4137590	4137923 4137584	-1.0 -1.0	1.0 1.0	3  5  cyclic nucleotide phosphodiesterase
4178751	S6TASE3ly	4137838 4137590	4137584 4139691 4137839	-1.0 -1.0	1.0 1.0 1.0	S6TASE3ly
4178754	VLCS2r	4134977 4136379 4136731	4136732 4139297 4134846	-1.0 -1.0 -1.0	1.0 1.0 1.0	VLCS2r
4178758	VLCS2p	4136731 4134977 4136379	4134846 4139297 4136732	-1.0 -1.0 -1.0	1.0 1.0 1.0	VLCS2p
4178760	PIPLCn	4138995 4137590	4137584 4138515 4136541	-1.0 -1.0	1.0 1.0 1.0	PIPLCn
4178762	ZCAROTDH1	4140231 4138675 4138749 4137584	4137590 4138699 4138674	-1.0 -1.0 -1.0 -1.0	2.0 1.0 1.0	Zeta-carotene desaturase
4178764	ACOADAGAT18111Z18111Z1835Z9Z12Z	4133944 4138883	4136379 4139807	-1.0 -1.0	1.0 1.0	Acyl-CoA: diacylglycerol acyltransferase (18:3(5Z,9Z,12Z))
4178766	ZCAROTDH2	4138699 4137584 4138675 4138749	4138287 4138674 4137590	-1.0 -1.0 -1.0 -1.0	1.0 1.0 2.0	Zeta-carotene desaturase(2)
4178769	RE1941R	4135359 4138749 4137584 4138675	4135928 4138674 4137590	-1.0 -2.0 -2.0 -2.0	1.0 2.0 3.0	RE1941
4178770	EX_aa_e	4134589		-1.0		EX C01659 LPAREN e RPAREN 
4178772	RE3370C	4136252 4137584 4138749 4138675	4137590 4136254 4138674	-1.0 -1.0 -2.0 -2.0	3.0 1.0 2.0	RE3370
4178773	O16A4COLIPAtex	4138746	4138746	-1.0	1.0	O16 antigen (x4) core oligosaccharide lipid A transport (periplasm to extracellular)
