Id	Entry	ScientificName	ParentId	Models
3549406	txid449216	Rickettsia prowazekii str. Rp22	3549252	3864663
3549407	txid391896	Rickettsia bellii OSU 85-389	3549177	3864672
3549408	txid293613	Rickettsia canadensis str. McKiel	3549409	3864669
3549409	txid788	Rickettsia canadensis	3549178	
3549410	txid293614	Rickettsia akari str. Hartford	3549411	3864675
3549411	txid786	Rickettsia akari	3549188	
3549412	txid596777	Chlamydia trachomatis E/Bour	3549173	4012067
3549413	txid392021	Rickettsia rickettsii str. 'Sheila Smith'	3549241	3864676
3549414	txid244581	Candidatus Caedibacter acanthamoebae	3549415	3864742
3549415	txid28905	Caedibacter	3549416	
3549416	txid1921007	unclassified Holosporales	2991544	
3549417	txid1105104	Rickettsia rickettsii str. Brazil	3549241	3864681
3549418	txid1105105	Rickettsia rickettsii str. Arizona	3549241	3864678
3549419	txid1105107	Rickettsia canadensis str. CA410	3549409	3864670
3549420	txid1105108	Rickettsia parkeri str. Portsmouth	3549421	3864697
3549421	txid35792	Rickettsia parkeri	3549188	
3549422	txid1105109	Rickettsia slovaca str. D-CWPP	3549423	3864693
3549423	txid35794	Rickettsia slovaca	3549188	
3549424	txid261317	Buchnera aphidicola (Cinara tujafilina)	2901999	3809963
3549425	txid1105110	Rickettsia australis str. Cutlack	3549426	3864695
3549426	txid787	Rickettsia australis	3549188	
3549427	txid1105111	Rickettsia amblyommatis str. GAT-30V	3549225	3864699
3549428	txid1105112	Rickettsia massiliae str. AZT80	3549370	3864687
3549429	txid1105113	Rickettsia rhipicephali str. 3-7-female6-CWPP	3549430	3864698
3549430	txid33992	Rickettsia rhipicephali	3549188	
3549431	txid1105114	Rickettsia montanensis str. OSU 85-930	3549432	3864696
3549432	txid33991	Rickettsia montanensis	3549188	
3549433	txid1105094	Rickettsia prowazekii str. Chernikova	3549252	3864658
3549434	txid1105095	Rickettsia prowazekii str. Katsinyian	3549252	3864661
3549435	txid1105096	Rickettsia prowazekii str. BuV67-CWPP	3549252	3864657
3549436	txid1105097	Rickettsia prowazekii str. Dachau	3549252	3864659
3549437	txid1105098	Rickettsia prowazekii str. GvV257	3549252	3864660
3549438	txid1105099	Rickettsia prowazekii str. RpGvF24	3549252	3864662
3549439	txid1105100	Rickettsia rickettsii str. Hino	3549241	3864682
3652544	txid1343077	Candidatus Nasuia deltocephalinicola str. NAS-ALF	3652545	3844689
3652545	txid1160784	Candidatus Nasuia deltocephalinicola	3652546	
3652546	txid1301080	Candidatus Nasuia	2990407	
3652547	txid1933220	Sphingobacterium sp. B29	2992392	4014359
3652548	txid1609966	Confluentimicrobium sp. EMB200-NS6	3652549	3878869
3652549	txid1609958	Confluentimicrobium	2804484	
3652550	txid208223	Kosakonia cowanii	2991050	3805367
3652551	txid208224	Enterobacter kobei	2989489	3805282
3652552	txid436493	Tyrannosauridae	2990595	
3652553	txid436494	Tyrannosaurus	3652552	
3652554	txid436495	Tyrannosaurus rex	3652553	
3652555	txid63221	Homo sapiens neanderthalensis	2804518	
3652537	txid217204	Achromobacter insolitus	2989900	3840013
3652538	txid1642647	Proteiniphilum saccharofermentans	3652539	4014323
3652539	txid294702	Proteiniphilum	2844055	
3652540	txid358396	Halobiforma lacisalsi AJ5	3652541	4030876
3652541	txid229731	Halobiforma lacisalsi	3652542	
3652542	txid203193	Halobiforma	3547509	
3652543	txid40215	Acinetobacter junii	2844043	3834807
4082848	txid360528	Pelagibaca	2804484	
4082849	txid1266923	Brachyspira hyodysenteriae ATCC 27164	3547160	
4082850	txid1529069	Polaribacter sp. BM10	2990585	
4082851	txid1471761	Novibacillus thermophilus	4082852	
4082852	txid1677050	Novibacillus	4082853	
4082853	txid186824	Thermoactinomycetaceae	2804468	
4082854	txid488732	Burkholderia diffusa	2844074	
4082855	txid83262	Mycobacterium immunogenum	2989853	
4082856	txid1930764	Sporosarcina sp. P33	3546147	
4082857	txid935546	Mesorhizobium loti NZP2037	2990430	
4082858	txid104087	Pseudomonas frederiksbergensis	2844004	
4082859	txid1705	Corynebacterium stationis	2844035	
4082860	txid1779382	Rhodothermaceae bacterium RA	4082861	
4082861	txid1196022	unclassified Rhodothermaceae	2990552	
4082862	txid1783515	Streptomyces sp. S10(2016)	2844080	
4082863	txid1901	Streptomyces clavuligerus	2844080	
4082864	txid1460372	Mycobacterium chelonae CCUG 47445	4082865	
4082865	txid1774	Mycobacterium chelonae	2989853	
4082866	txid1849491	Staphylococcaceae bacterium S31	4082867	
4082867	txid111016	unclassified Staphylococcaceae	2930700	
4082868	txid1915078	Thioclava sp. 25B10_4	4082869	
4082869	txid285107	Thioclava	2804484	
4082870	txid1579378	archaeon GW2011_AR20	3547819	
4082871	txid1874317	Marinobacter salinus	2989924	
4082872	txid108981	Acinetobacter schindleri	2844043	
4082873	txid260552	Microbulbifer agarilyticus	2989991	
4082874	txid1849967	Streptomyces sp. SAT1	2844080	
4082875	txid68214	Streptomyces griseochromogenes	2844080	
4082876	txid215743	Roseovarius mucosus	4082877	
4082877	txid74030	Roseovarius	2804484	
4082878	txid1936081	Seonamhaeicola sp. S2-3	4082879	
4082879	txid1649495	Seonamhaeicola	2989486	
4082798	txid35883	Ipomoea nil	4082799	
4082799	txid4119	Ipomoea	4082800	
4082800	txid267213	Ipomoeeae	4082801	
4082801	txid4118	Convolvulaceae	2989496	
4082802	txid3871	Lupinus angustifolius	4082803	
4082803	txid3869	Lupinus	4082804	
4082804	txid163729	Genisteae	2991592	
4082805	txid3914	Vigna angularis	2993826	
4082806	txid1904640	Betaproteobacteria bacterium GR16-43	2992867	
4082807	txid925775	Xanthomonas vesicatoria ATCC 35937	4082808	
4082808	txid56460	Xanthomonas vesicatoria	2972031	
4082809	txid90270	Xanthomonas gardneri	2972031	
4082810	txid147645	Paracoccus yeei	2993134	
4082811	txid238	Elizabethkingia meningoseptica	2989485	
4082812	txid442694	Xanthomonas perforans	2972031	
4082813	txid1028416	Psychrobacter sp. DAB_AL43B	2990377	
4082814	txid1606016	Elizabethkingia endophytica	2989485	
4082815	txid435	Acetobacter aceti	4082816	
4082816	txid151157	Acetobacter subgen. Acetobacter	2989859	
4082817	txid37372	Helicobacter bilis	2930686	
4082818	txid983594	Burkholderia cepacia ATCC 25416	2989957	
4082819	txid459349	Candidatus Cloacimonas acidaminovorans str. Evry	4082820	
4082820	txid456827	Candidatus Cloacimonas acidaminovorans	4082821	
4082821	txid456826	Candidatus Cloacimonas	4082822	
4082822	txid456828	Candidatus Cloacimonetes	2843990	
4082823	txid643674	Paenalcaligenes hominis	4082824	
4082824	txid1100891	Paenalcaligenes	2989687	
4082825	txid1909395	Nonomuraea sp. ATCC 55076	4082826	
4082826	txid83681	Nonomuraea	2989828	
4082827	txid1389192	Cupriavidus sp. USMAHM13	2989513	
4082828	txid53952	Thermococcus peptonophilus	3547496	
4082829	txid225992	Comamonas kerstersii	2989683	
4082830	txid1577684	Candidatus Nanopusillus acidilobi	4082831	
4082831	txid1890407	Candidatus Nanopusillus	4082832	
4082832	txid1890942	Nanopusillaceae	4082833	
4082833	txid1890940	Nanoarchaeales	4082834	
4082834	txid192989	Nanoarchaeota	3549193	
4082835	txid1094342	Alcanivorax xenomutans	2990093	
4082836	txid299767	Enterobacter ludwigii	2989489	
4082837	txid1131442	Mycobacterium marinum E11	2993492	
4082838	txid320497	Neoasaia chiangmaiensis	4082839	
4082839	txid320496	Neoasaia	2989540	
4082840	txid930805	Halioglobus japonicus	4082841	
4082841	txid1217416	Halioglobus	4082842	
4082842	txid1706372	Halieaceae	2989993	
4082843	txid1938605	Brevundimonas sp. LM2	2990484	
4082844	txid1938604	Aquaspirillum sp. LM1	4082845	
4082845	txid187	Aquaspirillum	2990343	
4082846	txid1938606	Janthinobacterium sp. LM6	2991737	
4082847	txid1250539	Pelagibaca abyssi	4082848	
4082880	txid240427	Lactobacillus paracollinoides	2804473	
4082881	txid1850254	Arcobacter sp. LPB0137	2992497	
4082882	txid187304	Labrenzia aggregata	2993673	
4082883	txid1932360	Halorientalis sp. IM1011	4082884	
4082884	txid1073987	Halorientalis	4082885	
4082885	txid1963268	Haloarculaceae	2930742	
4082886	txid588898	Haloterrigena daqingensis	3547950	
4082887	txid318683	Gluconobacter albidus	2989539	
4082888	txid1883416	Halomonas sp. 1513	2990386	
4082889	txid1940790	Phycisphaerae bacterium L21-RPul-D3	4082890	
4082890	txid1546154	unclassified Phycisphaerae	2993594	
4082891	txid1789224	Acinetobacter larvae	2844043	
4082892	txid1088883	Francisella hispaniensis FSC454	4082893	
4082893	txid622488	Francisella hispaniensis	2843998	
4082894	txid1076596	Acetobacter persici	2989859	
4082895	txid1150389	Flavobacteriaceae bacterium UJ101	2993375	
4082896	txid146923	Streptomyces parvulus	2844080	
4082897	txid48664	Xanthomonas fragariae	2972031	
4082898	txid1842727	Rhodoferax sp. DCY110	2844068	
4082899	txid1891926	Fuerstia marisgermanicae	4082900	
4082900	txid1936111	Fuerstia	2991459	
4082901	txid28258	Cobetia marina	4082902	
4082902	txid204286	Cobetia	2990387	
4082903	txid265960	Komagataeibacter nataicola	2992656	
4082904	txid1560345	Sphingomonas panacis	2989857	
4082905	txid1851148	Phycisphaerae bacterium SM-Chi-D1	4082890	
4082906	txid528191	Paenibacillus xylanexedens	3545464	
4082907	txid487316	Acinetobacter soli	2844043	
4082908	txid1945512	Cellvibrio sp. PSBB023	2992616	
4082909	txid1138822	Lactobacillus curieae	2804473	
4082910	txid8478	Chrysemys picta bellii	4082911	
4082911	txid8479	Chrysemys picta	4082912	
4083008	txid193568	Nanoarchaeum	4083009	
4083009	txid1890941	Nanoarchaeaceae	4082833	
4082912	txid8477	Chrysemys	4082913	
4082913	txid8476	Emydidae	4082914	
4082914	txid8486	Testudinoidea	2989940	
4082915	txid713030	Selenomonas sp. oral taxon 136	3546164	
4082916	txid359	Agrobacterium rhizogenes	2989650	
4082917	txid1778264	Candidatus Mikella endobia	4082918	
4082918	txid1906660	Candidatus Mikella	2990231	
4082919	txid1835721	secondary endosymbiont of Trabutina mannipara	4082920	
4082920	txid199891	mealybug secondary endosymbionts	2990231	
4082921	txid336810	Candidatus Sulcia muelleri	4082922	
4082922	txid336809	Candidatus Sulcia	3548539	
4082923	txid1909732	Tessaracoccus sp. T2.5-30	4082924	
4082924	txid72763	Tessaracoccus	2990010	
4082925	txid444179	Candidatus Sulcia muelleri GWSS	4082921	
4082926	txid1902579	Candidatus Tokpelaia hoelldoblerii	4082927	
4082927	txid1902578	Candidatus Tokpelaia	2989519	
4082928	txid215358	Larimichthys crocea	4082929	
4082929	txid215357	Larimichthys	4082930	
4082930	txid30870	Sciaenidae	4082931	
4082931	txid1489923	Eupercaria incertae sedis	2991660	
4082932	txid1903186	Brachybacterium sp. P6-10-X1	2989461	
4082933	txid1936080	Winogradskyella sp. J14-2	2990588	
4082934	txid641892	Candidatus Sulcia muelleri DMIN	4082921	
4082935	txid633807	Vagococcus penaei	3546933	
4082936	txid1903686	Jeotgalibaca sp. PTS2502	4082937	
4082937	txid1470540	Jeotgalibaca	3545471	
4082938	txid1486034	Lacinutrix venerupis	2990310	
4082939	txid109790	Lactobacillus jensenii	2804473	
4082940	txid1125847	Rhizobium sp. NT-26	2989431	
4082941	txid708126	Jeotgalibaca dankookensis	4082937	
4082942	txid1265350	Buchnera aphidicola (Aphis glycines)	2901999	
4082943	txid192421	Planococcus maritimus	3545519	
4082944	txid635003	Fragilariopsis cylindrus CCMP1102	4082945	
4082945	txid186039	Fragilariopsis cylindrus	4082946	
4082946	txid186035	Fragilariopsis	4082947	
4082947	txid33852	Bacillariaceae	4082948	
4082948	txid33851	Bacillariales	3546984	
4082949	txid53444	Lactobacillus lindneri	2804473	
4082950	txid184922	Giardia lamblia ATCC 50803	4082951	
4082951	txid5741	Giardia intestinalis	4082952	
4082952	txid5740	Giardia	4082953	
4082953	txid68459	Giardiinae	4082954	
4082954	txid5739	Hexamitidae	4082955	
4082955	txid5738	Diplomonadida	4082956	
4082956	txid207245	Fornicata	2804517	
4082957	txid1266371	Candidatus Tremblaya phenacola PAVE	4082958	
4082958	txid1010676	Candidatus Tremblaya phenacola	4082959	
4082959	txid189384	Candidatus Tremblaya	2990407	
4082960	txid1618633	Candidatus Campbellbacteria bacterium GW2011_OD1_34_28	4082961	
4082961	txid1752727	Candidatus Campbellbacteria	3549308	
4082962	txid1610493	Tessaracoccus flavus	4082924	
4082963	txid578460	Nosema ceranae BRL01	4082964	
4082964	txid40302	Nosema ceranae	4082965	
4082965	txid27977	Nosema	4082966	
4082966	txid27974	Nosematidae	3549348	
4082967	txid1053648	Candidatus Tremblaya princeps PCVAL	4082968	
4082968	txid189385	Candidatus Tremblaya princeps	4082959	
4082969	txid308754	Rhodovulum sp. MB263	2992973	
4082970	txid1226298	Lactobacillus paracasei subsp. paracasei JCM 8130	3546107	
4082971	txid1898108	bacterium AB1	2991240	
4082972	txid399497	Tessaracoccus flavescens	4082924	
4082973	txid375175	Lactobacillus backii	2804473	
4082974	txid1415657	Candidatus Walczuchella monophlebidarum	4082975	
4082975	txid1940138	Candidatus Walczuchella	3548539	
4082976	txid891398	Candidatus Tremblaya princeps PCIT	4082968	
4082977	txid186990	Hipposideros armiger	4082978	
4082978	txid58068	Hipposideros	4082979	
4082979	txid186994	Hipposideridae	2989671	
4082980	txid1178516	Spirosoma montaniterrae	2990505	
4082981	txid392416	Lactobacillus crustorum	2804473	
4082982	txid1343076	Candidatus Sulcia muelleri str. Sulcia-ALF	4082921	
4082983	txid32536	Acinonyx jubatus	4082984	
4082984	txid32535	Acinonyx	4082985	
4082985	txid338151	Acinonychinae	2990689	
4082986	txid7998	Ictalurus punctatus	4082987	
4082987	txid7997	Ictalurus	4082988	
4082988	txid7996	Ictaluridae	4082989	
4082989	txid1489793	Siluroidei	4082990	
4082990	txid7995	Siluriformes	4082991	
4082991	txid186628	Characiphysae	2993758	
4082992	txid1122214	Martelella mediterranea DSM 17316	4082993	
4082993	txid293089	Martelella mediterranea	2992597	
4082994	txid402384	Halobacillus mangrovi	3546649	
4082995	txid74969	Ferroplasma acidiphilum	3547586	
4082996	txid1915	Streptomyces lincolnensis	2844080	
4082997	txid1673428	Cuniculiplasma divulgatum	4082998	
4082998	txid1747777	Cuniculiplasma	4082999	
4082999	txid1747776	Cuniculiplasmataceae	3546197	
4083000	txid86664	Bacillus flexus	2804466	
4083001	txid1332264	Tessaracoccus sp. NSG39	4082924	
4083002	txid1619308	Cnuibacter physcomitrellae	4083003	
4083003	txid1759331	Cnuibacter	2989889	
4083004	txid1719125	Candidatus Riesia sp. GBBU	3549128	
4083005	txid39777	Veillonella atypica	3545551	
4083006	txid228908	Nanoarchaeum equitans Kin4-M	4083007	
4083007	txid160232	Nanoarchaeum equitans	4083008	
4186912	txid597359	Kiloniellaceae	4186913	
4186913	txid597358	Kiloniellales	2804486	
4186914	txid908337	Eremococcus coleocola ACS-139-V-Col8	4186915	
4186915	txid88132	Eremococcus coleocola	4186916	
4186916	txid171412	Eremococcus	3545660	
4186917	txid469596	Coprobacillus sp. 29_1	4186918	
4186918	txid100883	Coprobacillus	3547371	
4186919	txid592026	Catonella morbi ATCC 51271	4186920	
4186920	txid43997	Catonella morbi	4186921	
4186921	txid43996	Catonella	3545635	
4186922	txid553217	Enhydrobacter aerosaccus SK60	4186923	
4186923	txid225324	Enhydrobacter aerosaccus	4186924	
4186924	txid212791	Enhydrobacter	4186925	
4186925	txid451274	unclassified Rhodospirillales	2989541	
4186926	txid482234	Streptococcus canis FSL Z3-227	4186927	
4186927	txid1329	Streptococcus canis	2844040	
4186928	txid445336	Clostridium botulinum Bf	3545602	
4186929	txid883111	Facklamia hominis CCUG 36813	4186930	
4186930	txid178214	Facklamia hominis	4186931	
4186931	txid66831	Facklamia	3545660	
4186932	txid575594	Lactobacillus coleohominis 101-4-CHN	4186933	
4186933	txid181675	Lactobacillus coleohominis	2804473	
4186934	txid313594	Polaribacter irgensii 23-P	4186935	
4186935	txid531	Polaribacter irgensii	2990585	
4186976	txid300418	Catellicoccus	2930727	
4186977	txid888741	Kingella denitrificans ATCC 33394	4186978	
4186978	txid502	Kingella denitrificans	2990315	
4186979	txid680496	Diaphorobacter sp. J5-51	4186980	
4186980	txid238749	Diaphorobacter	2844069	
4186981	txid1285586	Lysinibacillus sphaericus OT4b.31	3546295	
4186982	txid478749	Marvinbryantia formatexigens DSM 14469	4186983	
4186983	txid168384	Marvinbryantia formatexigens	4186984	
4186984	txid248744	Marvinbryantia	3545635	
4186985	txid1410653	Clostridium lundense DSM 17049	4186986	
4186986	txid319475	Clostridium lundense	2804444	
4186987	txid1423799	Lactobacillus salivarius DSM 20555 = ATCC 11741	3545587	
4186988	txid399795	Comamonas testosteroni KF-1	2989682	
4186989	txid314267	Sulfitobacter sp. NAS-14.1	2990384	
4186990	txid985867	Candidatus Odyssella thessalonicensis L13	4186991	
4186991	txid84647	Candidatus Odyssella thessalonicensis	4186992	
4186992	txid84646	Candidatus Odyssella	2991543	
4186993	txid1094171	Klebsiella pneumoniae subsp. pneumoniae KPNIH11	2990240	
4186994	txid445973	Intestinibacter bartlettii DSM 16795	4186995	
4186995	txid261299	Intestinibacter bartlettii	4186996	
4186996	txid1505657	Intestinibacter	2972019	
4186997	txid395493	Beggiatoa alba B18LD	4186998	
4186998	txid1022	Beggiatoa alba	2990209	
4186999	txid706433	Solobacterium moorei F0204	4187000	
4187000	txid102148	Solobacterium moorei	4187001	
4187001	txid123375	Solobacterium	3547371	
4187002	txid566551	Cedecea davisae DSM 4568	4187003	
4187003	txid158484	Cedecea davisae	2993121	
4187004	txid312284	marine actinobacterium PHSC20C1	2993974	
4187005	txid929563	Leptonema illini DSM 21528	4187006	
4187006	txid183	Leptonema illini	4187007	
4187007	txid32205	Leptonema	2990114	
4187008	txid471871	Clostridium sporogenes ATCC 15579	3546167	
4187009	txid1223573	Dickeya zeae NCPPB 2538	2990402	
4187010	txid1632859	Arsukibacterium sp. MJ3	4187011	
4187011	txid336830	Arsukibacterium	2993070	
4187012	txid675817	Photobacterium damselae subsp. damselae CIP 102761	4187013	
4187013	txid85581	Photobacterium damselae subsp. damselae	4187014	
4187014	txid38293	Photobacterium damselae	2993012	
4187015	txid521003	Collinsella intestinalis DSM 13280	4187016	
4187016	txid147207	Collinsella intestinalis	4187017	
4187017	txid102106	Collinsella	3547066	
4187018	txid1123236	Salinimonas chungwhensis DSM 16280	4187019	
4187019	txid265425	Salinimonas chungwhensis	4187020	
4187020	txid288793	Salinimonas	2989536	
4187021	txid1279038	Novispirillum itersonii subsp. itersonii ATCC 12639	4187022	
4187022	txid180199	Novispirillum itersonii subsp. itersonii	4187023	
4187023	txid189	Novispirillum itersonii	4187024	
4187024	txid660514	Novispirillum	2989792	
4187025	txid767100	Parvimonas sp. oral taxon 110 str. F0139	4187026	
4187026	txid671230	Parvimonas sp. oral taxon 110	3547298	
4187027	txid247639	marine gamma proteobacterium HTCC2080	4187028	
4187028	txid1706379	unclassified Halieaceae	4082842	
4187029	txid1248916	Sandarakinorhabdus sp. AAP62	4187030	
4187030	txid362865	Sandarakinorhabdus	2804491	
4187031	txid1038863	Bradyrhizobium japonicum USDA 135	2990095	
4187032	txid1278308	Zimmermannella faecalis ATCC 13722	4187033	
4187033	txid272240	Pseudoclavibacter faecalis	4187034	
